landing_page_id,origin,mql_id
da14b7e2eb0d1eecf65abbd05a31c87d,paid_search,3
da14b7e2eb0d1eecf65abbd05a31c87d,social,2
da14b7e2eb0d1eecf65abbd05a31c87d,unknown,7
da1a335179b8a9784d5733c7c7ada254,unknown,1
daa9619c6f8ed06d059265dca0f9257f,email,15
daa9619c6f8ed06d059265dca0f9257f,other,3
daa9619c6f8ed06d059265dca0f9257f,other_publicities,1
daa9619c6f8ed06d059265dca0f9257f,paid_search,3
daa9619c6f8ed06d059265dca0f9257f,social,1
daa9619c6f8ed06d059265dca0f9257f,unknown,2
dabf7461e7b9fbcb03eb28449632f0c6,unknown,1
dafec09efd4f106ce6a1ea20db24e9ac,paid_search,1
dcaf9b9fe015f970d789e226c78dcc68,email,1
dcb589befb0d245279c49c137d0afbb9,direct_traffic,1
dcb589befb0d245279c49c137d0afbb9,organic_search,2
dcb589befb0d245279c49c137d0afbb9,paid_search,1
dcdbbb0bb43f5c9ea457a8363db87e73,email,5
dcdbbb0bb43f5c9ea457a8363db87e73,organic_search,5
dcdbbb0bb43f5c9ea457a8363db87e73,paid_search,2
dcdbbb0bb43f5c9ea457a8363db87e73,social,1
dd26cc89043f913c5441e3c88f2c26b6,organic_search,1
dd6f55db3947b0aeaadb65a610334799,direct_traffic,5
dd6f55db3947b0aeaadb65a610334799,email,3
dd6f55db3947b0aeaadb65a610334799,organic_search,3
dd6f55db3947b0aeaadb65a610334799,other,2
dd6f55db3947b0aeaadb65a610334799,other_publicities,1
dd6f55db3947b0aeaadb65a610334799,referral,2
de49b5a73de3b19b3339700fe733886c,unknown,1
de6d03557a0274d452fc442797717b8a,email,1
de6d03557a0274d452fc442797717b8a,paid_search,1
df99f969c517db441d373ae68b2955c9,paid_search,1
dfc3b656bac13de62e4efca322b3f2c1,display,4
dfc3b656bac13de62e4efca322b3f2c1,email,11
dfc3b656bac13de62e4efca322b3f2c1,organic_search,2
dfc3b656bac13de62e4efca322b3f2c1,paid_search,1
dfc3b656bac13de62e4efca322b3f2c1,unknown,2
dfd5e75bc022dc8b7388c4647d9e079f,paid_search,1
dfeed5742a04ec1bfc9f9593b880aa12,organic_search,1
dff49c1e54630a22f1ca28fcc02daca0,unknown,1
e022029a28bad406d6f3e74512ebebc2,organic_search,2
e022029a28bad406d6f3e74512ebebc2,other,1
e0d33c8fbfd9fe342f3449b6391b7edc,other,2
e0d41e6d874fd065008378950917bca3,organic_search,2
e1dede7fac8adb44db8302cef3c60e0d,paid_search,1
e2e67cce16ad4e30e1f8962402480f17,unknown,2
e30b6fe36d1ad2145ca4544e3362b5c1,unknown,1
e42a14209c69c3e9cc6b042620465f12,direct_traffic,1
e42a14209c69c3e9cc6b042620465f12,display,2
e42a14209c69c3e9cc6b042620465f12,email,22
e42a14209c69c3e9cc6b042620465f12,paid_search,1
e42a14209c69c3e9cc6b042620465f12,unknown,3
e492ee5eaf1697716985cc6f33f9cd9b,direct_traffic,22
e492ee5eaf1697716985cc6f33f9cd9b,display,4
e492ee5eaf1697716985cc6f33f9cd9b,email,35
e492ee5eaf1697716985cc6f33f9cd9b,organic_search,109
e492ee5eaf1697716985cc6f33f9cd9b,other,16
e492ee5eaf1697716985cc6f33f9cd9b,other_publicities,4
e492ee5eaf1697716985cc6f33f9cd9b,paid_search,40
e492ee5eaf1697716985cc6f33f9cd9b,referral,24
e492ee5eaf1697716985cc6f33f9cd9b,social,19
e492ee5eaf1697716985cc6f33f9cd9b,unknown,18
e534a08b23c682d94859d0ab860bd57a,direct_traffic,3
e534a08b23c682d94859d0ab860bd57a,display,1
e534a08b23c682d94859d0ab860bd57a,email,4
e534a08b23c682d94859d0ab860bd57a,organic_search,5
e534a08b23c682d94859d0ab860bd57a,other_publicities,1
e534a08b23c682d94859d0ab860bd57a,paid_search,4
e534a08b23c682d94859d0ab860bd57a,referral,1
e534a08b23c682d94859d0ab860bd57a,social,1
e534a08b23c682d94859d0ab860bd57a,unknown,2
e597d6ea31ca28a6355e2dbf5b3013ee,paid_search,1
e5eaa929c6697d69cd76727daa809042,social,1
e6f5a53f93c11dc9f418531040987730,organic_search,1
e8461ef52596925c898d68d1c7217c4c,organic_search,1
e86b0b777206ca8a678f97428603deac,organic_search,1
e873d2cf0661d3eaf417b952c7147578,email,1
e92a6f37ebb87a6bfbc569d439cf1635,direct_traffic,1
e92a6f37ebb87a6bfbc569d439cf1635,display,1
e92a6f37ebb87a6bfbc569d439cf1635,organic_search,9
e92a6f37ebb87a6bfbc569d439cf1635,paid_search,1
e92a6f37ebb87a6bfbc569d439cf1635,social,2
e92a6f37ebb87a6bfbc569d439cf1635,unknown,3
e964a0b7ce20d152c6ecc57c706d6291,organic_search,1
e964a0b7ce20d152c6ecc57c706d6291,paid_search,4
e998c9a2c0e92504311cde9e43a34026,unknown,1
e9e396caabf546e0ff4f747b47538192,unknown,1
ea0650174e273c41e12002dcdd4708be,direct_traffic,3
ea0650174e273c41e12002dcdd4708be,email,1
ea0650174e273c41e12002dcdd4708be,organic_search,6
ea0650174e273c41e12002dcdd4708be,other,1
ea0650174e273c41e12002dcdd4708be,paid_search,3
ea0650174e273c41e12002dcdd4708be,referral,1
ea0650174e273c41e12002dcdd4708be,unknown,2
ea4434c9a6df0098e720204ba3dbb76d,paid_search,1
eb35a69ff6fd56c8ac8cd0a3fb695de5,paid_search,1
ec1792990dc6ac02bb49c91875ee51fa,referral,1
ecc36b943a84ebcd3ab633cbe0fb1b9b,email,5
ece960c5dab1a015cc1cb5a419b0c63b,referral,1
ed818923ca007fc44b6f7e47de7eb87a,organic_search,1
eddb68be86556f76236ecf815d32facb,unknown,1
ee3c3bad6ed3eb9d5de56688d1f9c91b,email,4
ee3c3bad6ed3eb9d5de56688d1f9c91b,organic_search,10
ee3c3bad6ed3eb9d5de56688d1f9c91b,referral,2
ee3c3bad6ed3eb9d5de56688d1f9c91b,unknown,5
ee40ded7dc801923f81ab6dbbf6e5417,unknown,1
ef0b482996664cc1107b9051efd3ca84,direct_traffic,4
ef0b482996664cc1107b9051efd3ca84,display,1
ef0b482996664cc1107b9051efd3ca84,email,1
ef0b482996664cc1107b9051efd3ca84,organic_search,23
ef0b482996664cc1107b9051efd3ca84,paid_search,1
ef6ae7014c36fec7aaef615a3136b2d8,email,1
ef8fd2bd651e9bede81dfb6e45480793,email,5
ef8fd2bd651e9bede81dfb6e45480793,organic_search,2
ef8fd2bd651e9bede81dfb6e45480793,unknown,1
f017be4dbf86243af5c1ebed0cff36a2,direct_traffic,20
f017be4dbf86243af5c1ebed0cff36a2,display,3
f017be4dbf86243af5c1ebed0cff36a2,email,4
f017be4dbf86243af5c1ebed0cff36a2,organic_search,197
f017be4dbf86243af5c1ebed0cff36a2,other_publicities,3
f017be4dbf86243af5c1ebed0cff36a2,paid_search,19
f017be4dbf86243af5c1ebed0cff36a2,referral,23
f017be4dbf86243af5c1ebed0cff36a2,social,26
f017be4dbf86243af5c1ebed0cff36a2,unknown,15
f03e241af08912ba7ffb65d69b0eb4d9,email,1
f03e241af08912ba7ffb65d69b0eb4d9,organic_search,6
f03e241af08912ba7ffb65d69b0eb4d9,paid_search,2
f03e241af08912ba7ffb65d69b0eb4d9,referral,1
f03e241af08912ba7ffb65d69b0eb4d9,unknown,2
f08397f6bf693eef76648ea83ed2ece8,paid_search,1
f0b4c4ef4ee243742edd86cd944574ec,organic_search,2
f1ac5ca9008183011d8a8e770bcbbdbb,organic_search,1
f2297ae2d607584fb580e9947a1a9b75,direct_traffic,1
f3d15bbce65ef706388acb3d1c637a8b,email,1
f4cb9c7b1dc31afca77d4896d2ae8d4b,direct_traffic,1
f4cb9c7b1dc31afca77d4896d2ae8d4b,display,1
f4cb9c7b1dc31afca77d4896d2ae8d4b,organic_search,8
f4cb9c7b1dc31afca77d4896d2ae8d4b,paid_search,2
f55ba1da3448d20e213b0a10385eac07,unknown,1
f57543dba03374705c8ea62d65808076,organic_search,1
f5fdb03f3ee6e369a1748e300cc40cb9,referral,1
f77960785994c89e81217aa876672703,unknown,1
f80696b73d17fb34f5c4fde157f119d8,direct_traffic,3
f80696b73d17fb34f5c4fde157f119d8,email,11
f80696b73d17fb34f5c4fde157f119d8,organic_search,17
f80696b73d17fb34f5c4fde157f119d8,other_publicities,1
f80696b73d17fb34f5c4fde157f119d8,paid_search,5
f80696b73d17fb34f5c4fde157f119d8,referral,3
f80696b73d17fb34f5c4fde157f119d8,social,4
f80696b73d17fb34f5c4fde157f119d8,unknown,5
f92b00f4abed4326fcb772ad3f732f5d,paid_search,1
f98c2bd96ac4a5d9476734e790c91384,direct_traffic,9
f98c2bd96ac4a5d9476734e790c91384,email,8
f98c2bd96ac4a5d9476734e790c91384,organic_search,22
f98c2bd96ac4a5d9476734e790c91384,other,2
f98c2bd96ac4a5d9476734e790c91384,paid_search,8
f98c2bd96ac4a5d9476734e790c91384,social,4
f98c2bd96ac4a5d9476734e790c91384,unknown,5
fa5a0151e1f37d0055a3478fbb48827a,organic_search,2
fa5a0151e1f37d0055a3478fbb48827a,paid_search,13
fa6f59a21825d841e307151460fb0302,direct_traffic,1
fa6f59a21825d841e307151460fb0302,organic_search,1
fa6f59a21825d841e307151460fb0302,paid_search,1
fa6f59a21825d841e307151460fb0302,unknown,1
fb58285f6f6c4e504dfa628de116cae8,direct_traffic,1
fb58285f6f6c4e504dfa628de116cae8,email,13
fb58285f6f6c4e504dfa628de116cae8,organic_search,4
fb58285f6f6c4e504dfa628de116cae8,paid_search,3
fb58285f6f6c4e504dfa628de116cae8,unknown,1
fbc24da54d531c6204ae2d17b1090bb1,direct_traffic,1
fbc24da54d531c6204ae2d17b1090bb1,organic_search,2
fbc24da54d531c6204ae2d17b1090bb1,paid_search,21
fc4db0e1e8dfd5a305da563f9b2fc192,email,1
fc4db0e1e8dfd5a305da563f9b2fc192,paid_search,1
fc83c311415c9f67b6c7c87cf488b9c2,unknown,1
fd660f5d9a62d444c76191307b3a0514,direct_traffic,1
fd660f5d9a62d444c76191307b3a0514,email,7
fd660f5d9a62d444c76191307b3a0514,organic_search,1
fd660f5d9a62d444c76191307b3a0514,paid_search,1
fd660f5d9a62d444c76191307b3a0514,referral,1
fd7c4cdfbfb7964b441618d54f88c38b,organic_search,1
fd7d977e75d1ac5cfe6b93ffabb150b1,social,1
fe82aeadeaea2186478fe6353d6d5301,paid_search,7
fe82aeadeaea2186478fe6353d6d5301,unknown,1
ff3416719616ad4921acb8c74e21d6f0,email,3
ff3416719616ad4921acb8c74e21d6f0,organic_search,2
ff3416719616ad4921acb8c74e21d6f0,other_publicities,1
ff3416719616ad4921acb8c74e21d6f0,paid_search,1
ff3416719616ad4921acb8c74e21d6f0,referral,3
ff3416719616ad4921acb8c74e21d6f0,social,1
ffc62d6945fd1423539ec6d96326c37c,display,1
